,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time,dst_interarrival_time,cluster
2520,1712707037.628051,1,13.107.5.93,192.168.1.81,443.0,65036.0,40.0,0.0,,0,7.152557373046875e-06,7.152557373046875e-06,1
2522,1712707037.628052,1,13.107.5.93,192.168.1.81,443.0,65037.0,52.0,0.0,,0,0.0,0.0,1
2521,1712707037.628052,1,13.107.5.93,192.168.1.81,443.0,65035.0,40.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2523,1712707037.628052,1,13.107.5.93,192.168.1.81,443.0,65036.0,382.0,342.0,,0,0.0,0.0,1
2524,1712707037.628215,1,192.168.1.81,13.107.5.93,65036.0,443.0,40.0,0.0,,0,0.0001630783081054,0.0111360549926757,1
2525,1712707037.628288,1,192.168.1.81,13.107.5.93,65037.0,443.0,40.0,0.0,,0,7.295608520507812e-05,7.295608520507812e-05,1
2526,1712707037.629918,1,192.168.1.81,13.107.5.93,65036.0,443.0,580.0,540.0,,0,0.0016300678253173,0.0016300678253173,1
2527,1712707037.630021,1,192.168.1.81,13.107.5.93,65037.0,443.0,298.0,258.0,,0,0.0001029968261718,0.0001029968261718,1
2528,1712707037.631857,1,13.107.5.93,192.168.1.81,443.0,65038.0,52.0,0.0,,0,0.001835823059082,0.0038049221038818,1
2529,1712707037.631858,1,13.107.5.93,192.168.1.81,443.0,65041.0,52.0,0.0,,0,1.1920928955078125e-06,1.1920928955078125e-06,1
2530,1712707037.631858,1,13.107.5.93,192.168.1.81,443.0,65040.0,52.0,0.0,,0,0.0,0.0,1
2531,1712707037.631859,1,13.107.5.93,192.168.1.81,443.0,65039.0,52.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2532,1712707037.631952,1,192.168.1.81,13.107.5.93,65038.0,443.0,40.0,0.0,,0,9.298324584960938e-05,0.0019309520721435,1
2533,1712707037.631999,1,192.168.1.81,13.107.5.93,65041.0,443.0,40.0,0.0,,0,4.696846008300781e-05,4.696846008300781e-05,1
2534,1712707037.632019,1,192.168.1.81,13.107.5.93,65040.0,443.0,40.0,0.0,,0,2.002716064453125e-05,2.002716064453125e-05,1
2535,1712707037.632031,1,192.168.1.81,13.107.5.93,65038.0,443.0,298.0,258.0,,0,1.1920928955078123e-05,1.1920928955078123e-05,1
2536,1712707037.632059,1,192.168.1.81,13.107.5.93,65039.0,443.0,40.0,0.0,,0,2.813339233398437e-05,2.813339233398437e-05,1
2537,1712707037.632113,1,192.168.1.81,13.107.5.93,65041.0,443.0,589.0,549.0,,0,5.3882598876953125e-05,5.3882598876953125e-05,1
2538,1712707037.632171,1,192.168.1.81,13.107.5.93,65040.0,443.0,589.0,549.0,,0,5.793571472167969e-05,5.793571472167969e-05,1
2539,1712707037.632224,1,192.168.1.81,13.107.5.93,65039.0,443.0,589.0,549.0,,0,5.316734313964844e-05,5.316734313964844e-05,1
2540,1712707037.642726,1,13.107.5.93,192.168.1.81,443.0,65036.0,40.0,0.0,,0,0.0105018615722656,0.0108668804168701,1
2541,1712707037.642735,1,13.107.5.93,192.168.1.81,443.0,65037.0,40.0,0.0,,0,9.059906005859377e-06,9.059906005859377e-06,1
2542,1712707037.643721,1,13.107.5.93,192.168.1.81,443.0,65037.0,1500.0,1460.0,,0,0.000986099243164,0.000986099243164,2
2543,1712707037.64373,1,13.107.5.93,192.168.1.81,443.0,65037.0,1500.0,1460.0,,0,8.821487426757812e-06,8.821487426757812e-06,2
2544,1712707037.643818,1,192.168.1.81,13.107.5.93,65037.0,443.0,40.0,0.0,,0,8.797645568847656e-05,0.0115938186645507,1
2545,1712707037.643944,1,192.168.1.81,13.107.5.93,65037.0,443.0,40.0,0.0,,0,0.0001261234283447,0.0001261234283447,1
2546,1712707037.644654,1,13.107.5.93,192.168.1.81,443.0,65037.0,1203.0,1163.0,,0,0.0007100105285644,0.0009241104125976,2
2547,1712707037.644707,1,192.168.1.81,13.107.5.93,65037.0,443.0,40.0,0.0,,0,5.292892456054688e-05,0.000762939453125,1
2548,1712707037.64609,1,192.168.1.81,13.107.5.93,65037.0,443.0,198.0,158.0,,0,0.0013830661773681,0.0013830661773681,1
2549,1712707037.646541,1,13.107.5.93,192.168.1.81,443.0,65038.0,40.0,0.0,,0,0.0004510879516601,0.0018870830535888,1
2550,1712707037.646549,1,13.107.5.93,192.168.1.81,443.0,65041.0,40.0,0.0,,0,7.867813110351562e-06,7.867813110351562e-06,1
2551,1712707037.64655,1,13.107.5.93,192.168.1.81,443.0,65040.0,40.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2552,1712707037.64801,1,13.107.5.93,192.168.1.81,443.0,65041.0,200.0,160.0,,0,0.0014600753784179,0.0014600753784179,1
2553,1712707037.648019,1,13.107.5.93,192.168.1.81,443.0,65039.0,40.0,0.0,,0,9.059906005859377e-06,9.059906005859377e-06,1
2554,1712707037.64802,1,13.107.5.93,192.168.1.81,443.0,65040.0,200.0,160.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2555,1712707037.648081,1,192.168.1.81,13.107.5.93,65041.0,443.0,40.0,0.0,,0,6.103515625e-05,0.0019910335540771,1
2556,1712707037.648138,1,192.168.1.81,13.107.5.93,65040.0,443.0,40.0,0.0,,0,5.698204040527344e-05,5.698204040527344e-05,1
2557,1712707037.648311,1,192.168.1.81,13.107.5.93,65041.0,443.0,638.0,598.0,,0,0.0001728534698486,0.0001728534698486,1
2558,1712707037.648417,1,192.168.1.81,13.107.5.93,65040.0,443.0,630.0,590.0,,0,0.0001060962677001,0.0001060962677001,1
2559,1712707037.650059,1,13.107.5.93,192.168.1.81,443.0,65039.0,200.0,160.0,,0,0.0016419887542724,0.0020389556884765,1
2560,1712707037.650068,1,13.107.5.93,192.168.1.81,443.0,65038.0,1500.0,1460.0,,0,9.059906005859377e-06,9.059906005859377e-06,2
2561,1712707037.650069,1,13.107.5.93,192.168.1.81,443.0,65038.0,1500.0,1460.0,,0,9.5367431640625e-07,9.5367431640625e-07,2
2562,1712707037.65007,1,13.107.5.93,192.168.1.81,443.0,65038.0,1203.0,1163.0,,0,9.5367431640625e-07,9.5367431640625e-07,2
2563,1712707037.65014,1,192.168.1.81,13.107.5.93,65039.0,443.0,40.0,0.0,,0,7.009506225585938e-05,0.0017230510711669,1
2564,1712707037.650195,1,192.168.1.81,13.107.5.93,65038.0,443.0,40.0,0.0,,0,5.4836273193359375e-05,5.4836273193359375e-05,1
2565,1712707037.651147,1,192.168.1.81,13.107.5.93,65039.0,443.0,636.0,596.0,,0,0.0009520053863525,0.0009520053863525,1
2566,1712707037.651174,1,192.168.1.81,13.107.5.93,65038.0,443.0,40.0,0.0,,0,2.7179718017578125e-05,2.7179718017578125e-05,1
2567,1712707037.652495,1,192.168.1.81,13.107.5.93,65038.0,443.0,198.0,158.0,,0,0.0013208389282226,0.0013208389282226,1
2568,1712707037.653023,1,13.107.5.93,192.168.1.81,443.0,65034.0,1500.0,1460.0,,0,0.0005280971527099,0.0029530525207519,2
2569,1712707037.653032,1,13.107.5.93,192.168.1.81,443.0,65034.0,42.0,2.0,,0,9.059906005859377e-06,9.059906005859377e-06,1
2570,1712707037.653032,1,13.107.5.93,192.168.1.81,443.0,65035.0,1500.0,1460.0,,0,0.0,0.0,2
2571,1712707037.653033,1,13.107.5.93,192.168.1.81,443.0,65035.0,79.0,39.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2572,1712707037.653033,1,13.107.5.93,192.168.1.81,443.0,65035.0,770.0,730.0,,0,0.0,0.0,2
2573,1712707037.653361,1,192.168.1.81,13.107.5.93,65034.0,443.0,40.0,0.0,,0,0.0003280639648437,0.0008661746978759,1
2574,1712707037.653363,1,192.168.1.81,13.107.5.93,65035.0,443.0,40.0,0.0,,0,1.9073486328125e-06,1.9073486328125e-06,1
2575,1712707037.658683,1,13.107.5.93,192.168.1.81,443.0,65037.0,40.0,0.0,,0,0.0053200721740722,0.0056500434875488,1
2576,1712707037.659651,1,13.107.5.93,192.168.1.81,443.0,65037.0,382.0,342.0,,0,0.0009679794311523,0.0009679794311523,1
2577,1712707037.659701,1,192.168.1.81,13.107.5.93,65037.0,443.0,40.0,0.0,,0,5.0067901611328125e-05,0.0063381195068359,1
2578,1712707037.660191,1,192.168.1.81,13.107.5.93,65037.0,443.0,527.0,487.0,,0,0.0004899501800537,0.0004899501800537,1
2579,1712707037.662707,1,13.107.5.93,192.168.1.81,443.0,65041.0,40.0,0.0,,0,0.0025160312652587,0.0030560493469238,1
2581,1712707037.66271,1,13.107.5.93,192.168.1.81,443.0,65039.0,40.0,0.0,,0,0.0,0.0,1
2580,1712707037.66271,1,13.107.5.93,192.168.1.81,443.0,65040.0,40.0,0.0,,0,2.86102294921875e-06,2.86102294921875e-06,1
2582,1712707037.666673,1,13.107.5.93,192.168.1.81,443.0,65038.0,40.0,0.0,,0,0.0039629936218261,0.0039629936218261,1
2583,1712707037.668945,1,13.107.5.93,192.168.1.81,443.0,65036.0,1500.0,1460.0,,0,0.0022721290588378,0.0022721290588378,2
2585,1712707037.668949,1,13.107.5.93,192.168.1.81,443.0,65036.0,1093.0,1053.0,,0,0.0,0.0,2
2584,1712707037.668949,1,13.107.5.93,192.168.1.81,443.0,65036.0,99.0,59.0,,0,3.814697265625e-06,3.814697265625e-06,1
2586,1712707037.668951,1,13.107.5.93,192.168.1.81,443.0,65038.0,382.0,342.0,,0,2.1457672119140625e-06,2.1457672119140625e-06,1
2587,1712707037.668952,1,13.107.5.93,192.168.1.81,443.0,65036.0,807.0,767.0,,0,9.5367431640625e-07,9.5367431640625e-07,2
2588,1712707037.668953,1,13.107.5.93,192.168.1.81,443.0,65036.0,40.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2589,1712707037.669067,1,192.168.1.81,13.107.5.93,65036.0,443.0,40.0,0.0,,0,0.0001139640808105,0.0088758468627929,1
2590,1712707037.669139,1,192.168.1.81,13.107.5.93,65036.0,443.0,40.0,0.0,,0,7.200241088867188e-05,7.200241088867188e-05,1
2591,1712707037.669142,1,192.168.1.81,13.107.5.93,65038.0,443.0,40.0,0.0,,0,3.0994415283203125e-06,3.0994415283203125e-06,1
2592,1712707037.669159,1,192.168.1.81,13.107.5.93,65036.0,443.0,40.0,0.0,,0,1.6927719116210938e-05,1.6927719116210938e-05,1
2593,1712707037.669504,1,192.168.1.81,13.107.5.93,65036.0,443.0,71.0,31.0,,0,0.0003449916839599,0.0003449916839599,1
2594,1712707037.669684,1,192.168.1.81,13.107.5.93,65036.0,443.0,40.0,0.0,,0,0.0001800060272216,0.0001800060272216,1
2595,1712707037.671336,1,192.168.1.81,13.107.5.93,65038.0,443.0,539.0,499.0,,0,0.0016520023345947,0.0016520023345947,1
2596,1712707037.674703,1,13.107.5.93,192.168.1.81,443.0,65037.0,40.0,0.0,,0,0.0033669471740722,0.0057499408721923,1
2597,1712707037.682721,1,13.107.5.93,192.168.1.81,443.0,65038.0,40.0,0.0,,0,0.0080180168151855,0.0080180168151855,1
2598,1712707037.682727,1,13.107.5.93,192.168.1.81,443.0,65036.0,40.0,0.0,,0,6.198883056640625e-06,6.198883056640625e-06,1
2599,1712707037.688565,1,13.107.5.93,192.168.1.81,443.0,65039.0,1500.0,1460.0,,0,0.0058379173278808,0.0058379173278808,2
2600,1712707037.688574,1,13.107.5.93,192.168.1.81,443.0,65039.0,79.0,39.0,,0,9.059906005859377e-06,9.059906005859377e-06,1
2601,1712707037.688575,1,13.107.5.93,192.168.1.81,443.0,65039.0,770.0,730.0,,0,9.5367431640625e-07,9.5367431640625e-07,2
2602,1712707037.688577,1,13.107.5.93,192.168.1.81,443.0,65041.0,1500.0,1460.0,,0,1.9073486328125e-06,1.9073486328125e-06,2
2604,1712707037.688579,1,13.107.5.93,192.168.1.81,443.0,65040.0,1500.0,1460.0,,0,0.0,0.0,2
2603,1712707037.688579,1,13.107.5.93,192.168.1.81,443.0,65041.0,43.0,3.0,,0,2.1457672119140625e-06,2.1457672119140625e-06,1
2605,1712707037.688581,1,13.107.5.93,192.168.1.81,443.0,65040.0,79.0,39.0,,0,1.9073486328125e-06,1.9073486328125e-06,1
2606,1712707037.688582,1,13.107.5.93,192.168.1.81,443.0,65040.0,976.0,936.0,,0,9.5367431640625e-07,9.5367431640625e-07,2
2607,1712707037.688838,1,192.168.1.81,13.107.5.93,65039.0,443.0,40.0,0.0,,0,0.000256061553955,0.0175020694732666,1
2608,1712707037.688931,1,192.168.1.81,13.107.5.93,65041.0,443.0,40.0,0.0,,0,9.298324584960938e-05,9.298324584960938e-05,1
2609,1712707037.688954,1,192.168.1.81,13.107.5.93,65040.0,443.0,40.0,0.0,,0,2.312660217285156e-05,2.312660217285156e-05,1
2610,1712707037.698786,1,13.107.5.93,192.168.1.81,443.0,65037.0,1500.0,1460.0,,0,0.0098319053649902,0.0102040767669677,2
2611,1712707037.698893,1,192.168.1.81,13.107.5.93,65037.0,443.0,40.0,0.0,,0,0.0001070499420166,0.0099389553070068,1
2612,1712707037.699587,1,13.107.5.93,192.168.1.81,443.0,65037.0,98.0,58.0,,0,0.0006940364837646,0.0008010864257812,1
2613,1712707037.699587,1,13.107.5.93,192.168.1.81,443.0,65037.0,108.0,68.0,,0,0.0,0.0,1
2614,1712707037.699588,1,13.107.5.93,192.168.1.81,443.0,65037.0,40.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2615,1712707037.699644,1,192.168.1.81,13.107.5.93,65037.0,443.0,40.0,0.0,,0,5.602836608886719e-05,0.0007510185241699,1
2616,1712707037.699679,1,192.168.1.81,13.107.5.93,65037.0,443.0,40.0,0.0,,0,3.4809112548828125e-05,3.4809112548828125e-05,1
2617,1712707037.699926,1,192.168.1.81,13.107.5.93,65037.0,443.0,71.0,31.0,,0,0.0002470016479492,0.0002470016479492,1
2618,1712707037.700046,1,192.168.1.81,13.107.5.93,65037.0,443.0,40.0,0.0,,0,0.0001201629638671,0.0001201629638671,1
2619,1712707037.707953,1,13.107.5.93,192.168.1.81,443.0,65038.0,1500.0,1460.0,,0,0.0079069137573242,0.0083649158477783,2
2621,1712707037.707956,1,13.107.5.93,192.168.1.81,443.0,65038.0,112.0,72.0,,0,0.0,0.0,1
2620,1712707037.707956,1,13.107.5.93,192.168.1.81,443.0,65038.0,99.0,59.0,,0,3.0994415283203125e-06,3.0994415283203125e-06,1
2622,1712707037.707957,1,13.107.5.93,192.168.1.81,443.0,65038.0,40.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2623,1712707037.708035,1,192.168.1.81,13.107.5.93,65038.0,443.0,40.0,0.0,,0,7.796287536621094e-05,0.0079889297485351,1
2624,1712707037.708128,1,192.168.1.81,13.107.5.93,65038.0,443.0,40.0,0.0,,0,9.298324584960938e-05,9.298324584960938e-05,1
2625,1712707037.70831,1,192.168.1.81,13.107.5.93,65038.0,443.0,71.0,31.0,,0,0.0001819133758544,0.0001819133758544,1
2626,1712707037.708436,1,192.168.1.81,13.107.5.93,65038.0,443.0,40.0,0.0,,0,0.0001261234283447,0.0001261234283447,1
2627,1712707037.714784,1,13.107.5.93,192.168.1.81,443.0,65037.0,40.0,0.0,,0,0.0063478946685791,0.0068268775939941,1
2628,1712707037.722827,1,13.107.5.93,192.168.1.81,443.0,65038.0,40.0,0.0,,0,0.0080430507659912,0.0080430507659912,1
2629,1712707037.808713,2,192.168.1.81,239.255.255.250,57202.0,1900.0,153.0,125.0,,0,0.085886001586914,2.0001590251922607,1
2630,1712707037.878798,2,192.168.1.81,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0.0700850486755371,1.9992918968200684,1
2631,1712707037.879636,2,fe80::813:7ec4:1375:15d9,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0.0008380413055419,1.999040126800537,1
2632,1712707037.917262,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,65028.0,443.0,20.0,0.0,,0,0.037626028060913,1.076094150543213,1
2633,1712707037.922969,1,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65028.0,32.0,0.0,,0,0.0057070255279541,0.3773601055145263,1
2634,1712707037.950392,4,,,,,,,,0,0.0274229049682617,,0
2635,1712707037.99491,2,fe80::813:7ec4:1375:15d9,ff02::1:2,546.0,547.0,108.0,100.0,,0,0.0445179939270019,,1
2636,1712707037.999055,2,fe80::82ab:4dff:febf:19e1,fe80::813:7ec4:1375:15d9,547.0,546.0,135.0,127.0,,0,0.0041449069976806,8.637656927108765,1
2637,1712707037.999925,3,::,ff02::1:ff00:29,,,32.0,,,0,0.0008699893951416,28.30982780456543,0
2638,1712707038.631707,4,,,,,,,,0,0.631782054901123,,0
2639,1712707038.871419,2,192.168.1.76,224.0.0.251,5353.0,5353.0,160.0,132.0,_companion-link._tcp.local.,0,0.2397119998931884,0.9926209449768066,1
2640,1712707038.87151,2,fe80::181a:22f2:afe6:9b57,ff02::fb,5353.0,5353.0,140.0,132.0,_companion-link._tcp.local.,0,9.107589721679688e-05,0.9918739795684814,1
2641,1712707039.180946,4,,,,,,,,0,0.3094360828399658,,0
2642,1712707039.633689,4,,,,,,,,0,0.4527428150177002,,0
2643,1712707039.811501,2,192.168.1.81,239.255.255.250,57202.0,1900.0,153.0,125.0,,0,0.1778120994567871,2.0027880668640137,1
2644,1712707039.881853,2,192.168.1.81,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0.0703520774841308,1.0104341506958008,1
2645,1712707039.882688,2,fe80::813:7ec4:1375:15d9,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0.0008349418640136,1.0111780166625977,1
2646,1712707040.100989,4,,,,,,,,0,0.2183010578155517,,0
2647,1712707040.182903,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,63510.0,53.0,67.0,59.0,westus-0.in.applicationinsights.azure.com.,0,0.081913948059082,2.640121936798096,1
2648,1712707040.18317,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,62878.0,53.0,67.0,59.0,westus-0.in.applicationinsights.azure.com.,0,0.0002670288085937,0.0002670288085937,1
2649,1712707040.20558,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,62878.0,327.0,319.0,westus-0.in.applicationinsights.azure.com.,0,0.0224099159240722,2.282610893249512,1
2650,1712707040.205587,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,63510.0,274.0,266.0,westus-0.in.applicationinsights.azure.com.,0,6.9141387939453125e-06,6.9141387939453125e-06,1
2651,1712707040.212729,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,57425.0,53.0,80.0,72.0,gig-ai-prod-wus-0-app-v4-tag.westus.cloudapp.azure.com.,0,0.0071420669555664,0.0295588970184326,1
2652,1712707040.212938,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,63772.0,53.0,80.0,72.0,gig-ai-prod-wus-0-app-v4-tag.westus.cloudapp.azure.com.,0,0.000209093093872,0.000209093093872,1
2653,1712707040.216359,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,63772.0,80.0,72.0,gig-ai-prod-wus-0-app-v4-tag.westus.cloudapp.azure.com.,0,0.0034208297729492,0.0107719898223876,1
2654,1712707040.220367,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,57425.0,96.0,88.0,gig-ai-prod-wus-0-app-v4-tag.westus.cloudapp.azure.com.,0,0.0040080547332763,0.0040080547332763,1
2655,1712707040.221018,1,192.168.1.81,20.189.172.32,65045.0,443.0,64.0,0.0,,0,0.0006511211395263,,1
2656,1712707040.221101,1,192.168.1.81,20.189.172.32,65046.0,443.0,64.0,0.0,,0,8.296966552734375e-05,8.296966552734375e-05,1
2657,1712707040.222225,1,192.168.1.81,20.189.172.32,65047.0,443.0,64.0,0.0,,0,0.0011239051818847,0.0011239051818847,1
2658,1712707040.235327,1,20.189.172.32,192.168.1.81,443.0,65047.0,60.0,0.0,,0,0.0131020545959472,2.512500047683716,1
2659,1712707040.235337,1,20.189.172.32,192.168.1.81,443.0,65046.0,60.0,0.0,,0,1.0013580322265623e-05,1.0013580322265623e-05,1
2660,1712707040.235337,1,20.189.172.32,192.168.1.81,443.0,65045.0,60.0,0.0,,0,0.0,0.0,1
2661,1712707040.23546,1,192.168.1.81,20.189.172.32,65047.0,443.0,52.0,0.0,,0,0.0001230239868164,0.0132350921630859,1
2662,1712707040.235514,1,192.168.1.81,20.189.172.32,65046.0,443.0,52.0,0.0,,0,5.3882598876953125e-05,5.3882598876953125e-05,1
2663,1712707040.235516,1,192.168.1.81,20.189.172.32,65045.0,443.0,52.0,0.0,,0,2.1457672119140625e-06,2.1457672119140625e-06,1
2664,1712707040.235577,1,192.168.1.81,20.189.172.32,65047.0,443.0,569.0,517.0,,0,6.103515625e-05,6.103515625e-05,1
2665,1712707040.235765,1,192.168.1.81,20.189.172.32,65046.0,443.0,569.0,517.0,,0,0.000187873840332,0.000187873840332,1
2666,1712707040.235846,1,192.168.1.81,20.189.172.32,65045.0,443.0,569.0,517.0,,0,8.106231689453125e-05,8.106231689453125e-05,1
2667,1712707040.251433,1,20.189.172.32,192.168.1.81,443.0,65047.0,151.0,99.0,,0,0.0155868530273437,0.0160958766937255,1
2668,1712707040.251445,1,20.189.172.32,192.168.1.81,443.0,65045.0,151.0,99.0,,0,1.2159347534179688e-05,1.2159347534179688e-05,1
2669,1712707040.251445,1,20.189.172.32,192.168.1.81,443.0,65046.0,151.0,99.0,,0,0.0,0.0,1
2670,1712707040.25161,1,192.168.1.81,20.189.172.32,65047.0,443.0,52.0,0.0,,0,0.0001649856567382,0.0157639980316162,1
2671,1712707040.251701,1,192.168.1.81,20.189.172.32,65045.0,443.0,52.0,0.0,,0,9.107589721679688e-05,9.107589721679688e-05,1
2672,1712707040.251703,1,192.168.1.81,20.189.172.32,65046.0,443.0,52.0,0.0,,0,1.9073486328125e-06,1.9073486328125e-06,1
2673,1712707040.252295,1,192.168.1.81,20.189.172.32,65047.0,443.0,498.0,446.0,,0,0.0005919933319091,0.0005919933319091,1
2674,1712707040.252847,1,192.168.1.81,20.189.172.32,65045.0,443.0,498.0,446.0,,0,0.0005519390106201,0.0005519390106201,1
2675,1712707040.253355,1,192.168.1.81,20.189.172.32,65046.0,443.0,498.0,446.0,,0,0.0005080699920654,0.0005080699920654,1
2676,1712707040.271824,1,20.189.172.32,192.168.1.81,443.0,65045.0,1500.0,1448.0,,0,0.0184688568115234,0.020378828048706,2
2677,1712707040.271838,1,20.189.172.32,192.168.1.81,443.0,65045.0,1500.0,1448.0,,0,1.4066696166992188e-05,1.4066696166992188e-05,2
2678,1712707040.271839,1,20.189.172.32,192.168.1.81,443.0,65045.0,1500.0,1448.0,,0,9.5367431640625e-07,9.5367431640625e-07,2
2679,1712707040.271841,1,20.189.172.32,192.168.1.81,443.0,65045.0,116.0,64.0,,0,2.1457672119140625e-06,2.1457672119140625e-06,1
2680,1712707040.271842,1,20.189.172.32,192.168.1.81,443.0,65046.0,1500.0,1448.0,,0,9.5367431640625e-07,9.5367431640625e-07,2
2681,1712707040.271844,1,20.189.172.32,192.168.1.81,443.0,65046.0,1500.0,1448.0,,0,1.9073486328125e-06,1.9073486328125e-06,2
2682,1712707040.271845,1,20.189.172.32,192.168.1.81,443.0,65046.0,1500.0,1448.0,,0,1.1920928955078125e-06,1.1920928955078125e-06,2
2683,1712707040.271846,1,20.189.172.32,192.168.1.81,443.0,65046.0,116.0,64.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2684,1712707040.271847,1,20.189.172.32,192.168.1.81,443.0,65047.0,1500.0,1448.0,,0,9.5367431640625e-07,9.5367431640625e-07,2
2685,1712707040.271849,1,20.189.172.32,192.168.1.81,443.0,65047.0,1500.0,1448.0,,0,1.9073486328125e-06,1.9073486328125e-06,2
2686,1712707040.271851,1,20.189.172.32,192.168.1.81,443.0,65047.0,1500.0,1448.0,,0,2.1457672119140625e-06,2.1457672119140625e-06,2
2687,1712707040.271852,1,20.189.172.32,192.168.1.81,443.0,65047.0,116.0,64.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2688,1712707040.272137,1,192.168.1.81,20.189.172.32,65045.0,443.0,52.0,0.0,,0,0.0002849102020263,0.0187819004058837,1
2689,1712707040.272194,1,192.168.1.81,20.189.172.32,65046.0,443.0,52.0,0.0,,0,5.698204040527344e-05,5.698204040527344e-05,1
2690,1712707040.272213,1,192.168.1.81,20.189.172.32,65047.0,443.0,52.0,0.0,,0,1.9073486328125e-05,1.9073486328125e-05,1
2691,1712707040.272261,1,192.168.1.81,20.189.172.32,65045.0,443.0,52.0,0.0,,0,4.792213439941406e-05,4.792213439941406e-05,1
2692,1712707040.273641,1,192.168.1.81,20.189.172.32,65045.0,443.0,350.0,298.0,,0,0.0013802051544189,0.0013802051544189,1
2693,1712707040.273657,1,192.168.1.81,20.189.172.32,65046.0,443.0,52.0,0.0,,0,1.5974044799804688e-05,1.5974044799804688e-05,1
2694,1712707040.274828,1,192.168.1.81,20.189.172.32,65046.0,443.0,350.0,298.0,,0,0.0011708736419677,0.0011708736419677,1
2695,1712707040.274838,1,192.168.1.81,20.189.172.32,65047.0,443.0,52.0,0.0,,0,1.0013580322265623e-05,1.0013580322265623e-05,1
2696,1712707040.275993,1,192.168.1.81,20.189.172.32,65047.0,443.0,350.0,298.0,,0,0.001155138015747,0.001155138015747,1
2697,1712707040.288708,1,20.189.172.32,192.168.1.81,443.0,65046.0,155.0,103.0,,0,0.0127148628234863,0.0168559551239013,1
2698,1712707040.288723,1,20.189.172.32,192.168.1.81,443.0,65045.0,155.0,103.0,,0,1.5020370483398438e-05,1.5020370483398438e-05,1
2699,1712707040.288724,1,20.189.172.32,192.168.1.81,443.0,65046.0,401.0,349.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2700,1712707040.288725,1,20.189.172.32,192.168.1.81,443.0,65046.0,79.0,27.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2701,1712707040.288726,1,20.189.172.32,192.168.1.81,443.0,65045.0,401.0,349.0,,0,1.1920928955078125e-06,1.1920928955078125e-06,1
2702,1712707040.288727,1,20.189.172.32,192.168.1.81,443.0,65045.0,79.0,27.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
2703,1712707040.289013,1,192.168.1.81,20.189.172.32,65046.0,443.0,52.0,0.0,,0,0.0002858638763427,0.0130198001861572,1
2704,1712707040.289059,1,192.168.1.81,20.189.172.32,65046.0,443.0,52.0,0.0,,0,4.601478576660156e-05,4.601478576660156e-05,1
2705,1712707040.289078,1,192.168.1.81,20.189.172.32,65045.0,443.0,52.0,0.0,,0,1.9073486328125e-05,1.9073486328125e-05,1
2706,1712707040.289092,1,192.168.1.81,20.189.172.32,65045.0,443.0,52.0,0.0,,0,1.4066696166992188e-05,1.4066696166992188e-05,1
2707,1712707040.28935,1,192.168.1.81,20.189.172.32,65046.0,443.0,76.0,24.0,,0,0.0002579689025878,0.0002579689025878,1
2708,1712707040.289448,1,192.168.1.81,20.189.172.32,65045.0,443.0,76.0,24.0,,0,9.79900360107422e-05,9.79900360107422e-05,1
2709,1712707040.289481,1,192.168.1.81,20.189.172.32,65046.0,443.0,52.0,0.0,,0,3.2901763916015625e-05,3.2901763916015625e-05,1
2710,1712707040.289537,1,192.168.1.81,20.189.172.32,65045.0,443.0,52.0,0.0,,0,5.602836608886719e-05,5.602836608886719e-05,1
