,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time
361,2024-02-29 21:11:31.777690887,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.276847839
362,2024-02-29 21:11:39.006638050,17.0,192.168.1.231,239.255.255.250,64181.0,1900.0,199.0,171.0,,0,0 days 00:01:01.298545122
363,2024-02-29 21:11:39.148313999,17.0,192.168.1.46,239.255.255.250,56462.0,1900.0,199.0,171.0,,0,0 days 00:00:00.141675949
364,2024-02-29 21:11:40.011271000,17.0,192.168.1.231,239.255.255.250,64181.0,1900.0,199.0,171.0,,0,0 days 00:00:00.862957001
365,2024-02-29 21:11:40.172399998,17.0,192.168.1.46,239.255.255.250,56462.0,1900.0,199.0,171.0,,0,0 days 00:00:00.161128998
366,2024-02-29 21:11:41.013066053,17.0,192.168.1.231,239.255.255.250,64181.0,1900.0,199.0,171.0,,0,0 days 00:00:00.840666055
367,2024-02-29 21:11:41.196399927,17.0,192.168.1.46,239.255.255.250,56462.0,1900.0,199.0,171.0,,0,0 days 00:00:00.183333874
368,2024-02-29 21:11:42.015157938,17.0,192.168.1.231,239.255.255.250,64181.0,1900.0,199.0,171.0,,0,0 days 00:00:00.818758011
369,2024-02-29 21:11:42.220448017,17.0,192.168.1.46,239.255.255.250,56462.0,1900.0,199.0,171.0,,0,0 days 00:00:00.205290079
370,2024-02-29 21:11:43.654078007,17.0,192.168.1.53,224.0.0.251,5353.0,5353.0,69.0,41.0,_sleep-proxy._udp.local.,0,0 days 00:00:24.678721905
371,2024-02-29 21:11:58.811839104,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:30.006075144
372,2024-02-29 21:12:13.043091059,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:01:01.030869007
373,2024-02-29 21:12:13.043402910,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:56.651458978
374,2024-02-29 21:12:14.067488909,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:01.024397850
375,2024-02-29 21:12:14.067744970,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:01.024342060
376,2024-02-29 21:12:18.055011988,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:03.987267018
377,2024-02-29 21:12:18.060322046,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:56.522969007
378,2024-02-29 21:12:23.492010117,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.431688071
379,2024-02-29 21:12:23.492299080,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:51.714608193
380,2024-02-29 21:12:28.164894104,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:04.672595024
381,2024-02-29 21:12:28.171284914,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:56.393883944
382,2024-02-29 21:12:28.812428951,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:30.000589847
383,2024-02-29 21:12:33.217550039,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.046265125
384,2024-02-29 21:12:33.217756033,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.052861929
385,2024-02-29 21:12:35.313720942,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,469.0,441.0,lb._dns-sd._udp.local.,0,0 days 00:00:51.659642935
386,2024-02-29 21:12:35.313790083,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,449.0,441.0,lb._dns-sd._udp.local.,0,0 days 00:01:21.048360109
387,2024-02-29 21:12:35.469120979,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,449.0,441.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.155330896
388,2024-02-29 21:12:35.469805002,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,469.0,441.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.156084060
389,2024-02-29 21:12:35.632425070,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.162620068
390,2024-02-29 21:12:35.633838892,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.164717913
391,2024-02-29 21:12:35.673027039,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.040601969
392,2024-02-29 21:12:35.673300982,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.039462090
393,2024-02-29 21:12:37.670907974,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:55.450459957
394,2024-02-29 21:12:37.721261024,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.050353050
395,2024-02-29 21:12:38.788280964,,,,,,,,,0,
396,2024-02-29 21:12:39.769314051,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:10.956885100
397,2024-02-29 21:12:40.178975105,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,69.0,41.0,_sleep-proxy._udp.local.,0,0 days 00:00:04.505948066
398,2024-02-29 21:12:42.021975994,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:02.252661943
399,2024-02-29 21:12:42.022049904,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:00.000073910
400,2024-02-29 21:12:43.660576105,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:01.638526201
401,2024-02-29 21:12:46.527996063,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:02.867419958
402,2024-02-29 21:12:52.878576994,6.0,17.57.144.27,192.168.1.231,5223.0,55368.0,431.0,379.0,,0,0 days 00:01:57.714428902
403,2024-02-29 21:12:52.879070997,6.0,192.168.1.231,17.57.144.27,55368.0,5223.0,52.0,0.0,,0,0 days 00:01:57.750827074
404,2024-02-29 21:12:52.883537054,6.0,192.168.1.231,17.57.144.27,55368.0,5223.0,84.0,32.0,,0,0 days 00:00:00.004466057
405,2024-02-29 21:12:53.994462013,6.0,192.168.1.231,17.57.144.27,55368.0,5223.0,84.0,32.0,,0,0 days 00:00:01.110924959
406,2024-02-29 21:12:54.025342941,6.0,17.57.144.27,192.168.1.231,5223.0,55368.0,52.0,0.0,,0,0 days 00:00:01.146765947
407,2024-02-29 21:12:54.025345087,6.0,17.57.144.27,192.168.1.231,5223.0,55368.0,64.0,0.0,,0,0 days 00:00:00.000002146
408,2024-02-29 21:12:57.793915987,,,,,,,,,0,
409,2024-02-29 21:12:57.793987036,,,,,,,,,0,
410,2024-02-29 21:13:13.427668095,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,694.0,666.0,lb._dns-sd._udp.local.,0,0 days 00:00:33.248692990
411,2024-02-29 21:13:13.427728891,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,674.0,666.0,lb._dns-sd._udp.local.,0,0 days 00:00:37.754427909
412,2024-02-29 21:13:13.428400040,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,145.0,117.0,,0,0 days 00:00:00.000731945
413,2024-02-29 21:13:13.428456068,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,125.0,117.0,,0,0 days 00:00:00.000727177
414,2024-02-29 21:13:13.463074923,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,674.0,666.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.034618855
415,2024-02-29 21:13:13.463076115,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,694.0,666.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.034676075
416,2024-02-29 21:13:13.463076115,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,145.0,117.0,,0,0 days 00:00:00
417,2024-02-29 21:13:13.463077068,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,125.0,117.0,,0,0 days 00:00:00.000002145
418,2024-02-29 21:13:13.678567886,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,327.0,299.0,Mino’s MacBook Pro🧑🏻‍💻._airplay._tcp.local.,0,0 days 00:00:00.215491771
419,2024-02-29 21:13:13.678653002,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,307.0,299.0,Mino’s MacBook Pro🧑🏻‍💻._airplay._tcp.local.,0,0 days 00:00:00.215575934
420,2024-02-29 21:13:13.868818998,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,327.0,299.0,Mino’s MacBook Pro🧑🏻‍💻._airplay._tcp.local.,0,0 days 00:00:00.190251112
421,2024-02-29 21:13:13.869381905,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,307.0,299.0,Mino’s MacBook Pro🧑🏻‍💻._airplay._tcp.local.,0,0 days 00:00:00.190728903
422,2024-02-29 21:13:13.929908037,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,327.0,299.0,Mino’s MacBook Pro🧑🏻‍💻._airplay._tcp.local.,0,0 days 00:00:00.061089039
423,2024-02-29 21:13:13.929986954,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,307.0,299.0,Mino’s MacBook Pro🧑🏻‍💻._airplay._tcp.local.,0,0 days 00:00:00.060605049
424,2024-02-29 21:13:14.073524952,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,327.0,299.0,Mino’s MacBook Pro🧑🏻‍💻._airplay._tcp.local.,0,0 days 00:00:00.143616915
425,2024-02-29 21:13:14.074126959,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,307.0,299.0,Mino’s MacBook Pro🧑🏻‍💻._airplay._tcp.local.,0,0 days 00:00:00.144140005
426,2024-02-29 21:13:14.242695093,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,1395.0,1367.0,,0,0 days 00:00:00.169170141
427,2024-02-29 21:13:14.242780924,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,1375.0,1367.0,,0,0 days 00:00:00.168653965
428,2024-02-29 21:13:14.280109882,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,1395.0,1367.0,,0,0 days 00:00:00.037414789
429,2024-02-29 21:13:14.282120943,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,1375.0,1367.0,,0,0 days 00:00:00.039340019
430,2024-02-29 21:13:14.431019068,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,498.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.150909186
431,2024-02-29 21:13:14.431057930,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,478.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.148936987
432,2024-02-29 21:13:14.431447983,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,145.0,117.0,,0,0 days 00:00:00.000428915
433,2024-02-29 21:13:14.431485891,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,125.0,117.0,,0,0 days 00:00:00.000427961
434,2024-02-29 21:13:14.483412027,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,498.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.051964044
435,2024-02-29 21:13:14.484222889,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,478.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.052736998
436,2024-02-29 21:13:14.484563112,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,145.0,117.0,,0,0 days 00:00:00.001151085
437,2024-02-29 21:13:14.484929085,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,125.0,117.0,,0,0 days 00:00:00.000706196
438,2024-02-29 21:13:15.097557068,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:01:01.030068159
439,2024-02-29 21:13:15.097841978,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:57.042829990
440,2024-02-29 21:13:15.243979931,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,1395.0,1367.0,,0,0 days 00:00:00.759416819
441,2024-02-29 21:13:15.244075060,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,1375.0,1367.0,,0,0 days 00:00:00.759145975
442,2024-02-29 21:13:15.304042101,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,1395.0,1367.0,,0,0 days 00:00:00.060062170
443,2024-02-29 21:13:15.306025028,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,1375.0,1367.0,,0,0 days 00:00:00.061949968
444,2024-02-29 21:13:15.916795969,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:00.819238901
445,2024-02-29 21:13:15.917061090,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:00.819219112
446,2024-02-29 21:13:16.433017015,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,1423.0,1395.0,,0,0 days 00:00:01.128974914
447,2024-02-29 21:13:16.433080912,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,1403.0,1395.0,,0,0 days 00:00:01.127055884
448,2024-02-29 21:13:16.532787085,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,1423.0,1395.0,,0,0 days 00:00:00.099770070
449,2024-02-29 21:13:16.534909964,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,1403.0,1395.0,,0,0 days 00:00:00.101829052
450,2024-02-29 21:13:16.538064003,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,366.0,338.0,,0,0 days 00:00:00.005276918
451,2024-02-29 21:13:16.538405895,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:30.010409832
452,2024-02-29 21:13:16.940905094,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,208.0,180.0,iPad._companion-link._tcp.local.,0,0 days 00:00:00.402841091
453,2024-02-29 21:13:17.145772934,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,208.0,180.0,iPad._companion-link._tcp.local.,0,0 days 00:00:00.204867840
454,2024-02-29 21:13:17.350774050,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,208.0,180.0,iPad._companion-link._tcp.local.,0,0 days 00:00:00.205001116
455,2024-02-29 21:13:17.437869072,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,498.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.087095022
456,2024-02-29 21:13:17.438009024,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,478.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.903099060
457,2024-02-29 21:13:17.555527925,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,366.0,338.0,,0,0 days 00:00:00.117658853
458,2024-02-29 21:13:17.556406975,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,498.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.000879050
459,2024-02-29 21:13:17.557410002,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,478.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.119400978
460,2024-02-29 21:13:17.559303999,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,472.0,444.0,,0,0 days 00:00:00.002897024
461,2024-02-29 21:13:18.579768896,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,472.0,444.0,,0,0 days 00:00:01.020464897
462,2024-02-29 21:13:19.398763895,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,366.0,338.0,,0,0 days 00:00:00.818994999
463,2024-02-29 21:13:20.190849066,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:04.273787976
464,2024-02-29 21:13:20.202666998,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:56.710656881
465,2024-02-29 21:13:20.433306932,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,1423.0,1395.0,,0,0 days 00:00:01.034543037
466,2024-02-29 21:13:20.433362961,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,1403.0,1395.0,,0,0 days 00:00:02.875952959
467,2024-02-29 21:13:20.628798008,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,1423.0,1395.0,,0,0 days 00:00:00.195491076
468,2024-02-29 21:13:20.630785942,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,1403.0,1395.0,,0,0 days 00:00:00.197422981
469,2024-02-29 21:13:20.633517027,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,472.0,444.0,,0,0 days 00:00:00.004719019
470,2024-02-29 21:13:23.495078087,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,788.0,760.0,,0,0 days 00:00:02.861561060
471,2024-02-29 21:13:25.441819906,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.239152908
472,2024-02-29 21:13:25.442049026,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:52.224292993
473,2024-02-29 21:13:26.456502914,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,517.0,489.0,lb._dns-sd._udp.local.,0,0 days 00:00:02.961424827
474,2024-02-29 21:13:26.456576109,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,497.0,489.0,lb._dns-sd._udp.local.,0,0 days 00:00:05.825790167
475,2024-02-29 21:13:26.566668987,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,498.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.110166073
476,2024-02-29 21:13:26.567452908,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,478.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.110876799
477,2024-02-29 21:13:26.976460934,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,435.0,407.0,,0,0 days 00:00:00.409791947
478,2024-02-29 21:13:27.999805927,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:11.461400032
479,2024-02-29 21:13:30.299772024,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:04.857722998
480,2024-02-29 21:13:30.306011915,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:57.088461876
481,2024-02-29 21:13:35.681869030,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,32.0,,,0,0 days 00:00:05.375857115
482,2024-02-29 21:13:35.682123899,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:05.382351875
483,2024-02-29 21:13:37.832207918,6.0,17.57.144.27,192.168.1.231,5223.0,55368.0,383.0,331.0,,0,0 days 00:00:43.806862831
484,2024-02-29 21:13:37.832273006,6.0,17.57.144.27,192.168.1.231,5223.0,55368.0,390.0,338.0,,0,0 days 00:00:00.000065088
485,2024-02-29 21:13:37.832830906,6.0,192.168.1.231,17.57.144.27,55368.0,5223.0,52.0,0.0,,0,0 days 00:00:43.838368893
486,2024-02-29 21:13:37.836915970,6.0,192.168.1.231,17.57.144.27,55368.0,5223.0,84.0,32.0,,0,0 days 00:00:00.004085064
487,2024-02-29 21:13:37.839046001,6.0,192.168.1.231,17.57.144.27,55368.0,5223.0,84.0,32.0,,0,0 days 00:00:00.002130031
488,2024-02-29 21:13:37.867945910,6.0,17.57.144.27,192.168.1.231,5223.0,55368.0,52.0,0.0,,0,0 days 00:00:00.035672904
489,2024-02-29 21:13:37.867947102,6.0,17.57.144.27,192.168.1.231,5223.0,55368.0,52.0,0.0,,0,0 days 00:00:00.000001192
490,2024-02-29 21:13:39.013626099,17.0,192.168.1.231,239.255.255.250,49774.0,1900.0,199.0,171.0,,0,0 days 00:01:01.292365075
491,2024-02-29 21:13:39.161567926,17.0,192.168.1.46,239.255.255.250,63668.0,1900.0,199.0,171.0,,0,0 days 00:00:00.147941827
492,2024-02-29 21:13:40.019174099,17.0,192.168.1.231,239.255.255.250,49774.0,1900.0,199.0,171.0,,0,0 days 00:00:00.857606173
493,2024-02-29 21:13:40.185607910,17.0,192.168.1.46,239.255.255.250,63668.0,1900.0,199.0,171.0,,0,0 days 00:00:00.166433811
494,2024-02-29 21:13:40.595419884,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,233.0,205.0,,0,0 days 00:00:13.618958950
495,2024-02-29 21:13:41.020246029,17.0,192.168.1.231,239.255.255.250,49774.0,1900.0,199.0,171.0,,0,0 days 00:00:00.834638119
496,2024-02-29 21:13:41.210992098,17.0,192.168.1.46,239.255.255.250,63668.0,1900.0,199.0,171.0,,0,0 days 00:00:00.190746069
497,2024-02-29 21:13:41.619429111,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,233.0,205.0,,0,0 days 00:00:01.024009227
498,2024-02-29 21:13:42.023467064,17.0,192.168.1.231,239.255.255.250,49774.0,1900.0,199.0,171.0,,0,0 days 00:00:00.812474966
499,2024-02-29 21:13:42.233623981,17.0,192.168.1.46,239.255.255.250,63668.0,1900.0,199.0,171.0,,0,0 days 00:00:00.210156917
500,2024-02-29 21:13:42.850104094,,,,,,,,,0,
501,2024-02-29 21:13:42.850230932,,,,,,,,,0,
502,2024-02-29 21:13:43.462718010,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,233.0,205.0,,0,0 days 00:00:01.843288899
503,2024-02-29 21:13:47.558624029,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,233.0,205.0,,0,0 days 00:00:04.095906019
504,2024-02-29 21:13:53.510804892,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,517.0,489.0,lb._dns-sd._udp.local.,0,0 days 00:00:05.952180863
505,2024-02-29 21:13:53.511027098,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,497.0,489.0,lb._dns-sd._udp.local.,0,0 days 00:00:26.943574190
506,2024-02-29 21:13:53.601233959,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,478.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.090206861
507,2024-02-29 21:13:53.602593899,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,498.0,470.0,lb._dns-sd._udp.local.,0,0 days 00:00:00.091789007
508,2024-02-29 21:13:53.805782080,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,435.0,407.0,,0,0 days 00:00:00.203188181
509,2024-02-29 21:13:57.901827097,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:29.902021170
510,2024-02-29 21:14:08.785304070,,,,,,,,,0,
511,2024-02-29 21:14:09.370129108,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,84.0,56.0,_sleep-proxy._udp.local.,0,0 days 00:00:15.564347028
512,2024-02-29 21:14:10.393594980,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,84.0,56.0,_sleep-proxy._udp.local.,0,0 days 00:00:01.023465872
513,2024-02-29 21:14:13.465662003,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,84.0,56.0,_sleep-proxy._udp.local.,0,0 days 00:00:03.072067023
514,2024-02-29 21:14:16.950067043,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:01:01.033271074
515,2024-02-29 21:14:16.950350046,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:56.759500980
516,2024-02-29 21:14:17.973826885,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,0 days 00:00:01.023759842
517,2024-02-29 21:14:17.974009037,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,0 days 00:00:01.023658991
518,2024-02-29 21:14:22.416311026,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,32.0,,,0,0 days 00:00:04.442301989
519,2024-02-29 21:14:22.424966097,58.0,2603:8000:b9f0:30a0::1,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,24.0,,,0,0 days 00:00:56.983146191
520,2024-02-29 21:14:22.476934910,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,84.0,56.0,_sleep-proxy._udp.local.,0,0 days 00:00:09.011272907
521,2024-02-29 21:14:27.908529997,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,,,32.0,,,0,0 days 00:00:05.483563900
522,2024-02-29 21:14:27.908813953,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0 days 00:00:52.226690054
523,2024-02-29 21:14:28.006829977,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:30.105002880
524,2024-02-29 21:14:33.535020112,58.0,fe80::10c9:a200:36ab:415e,fe80::f27b:65ff:feab:e1c2,,,32.0,,,0,0 days 00:00:05.626206159
525,2024-02-29 21:14:33.539690018,58.0,fe80::f27b:65ff:feab:e1c2,fe80::10c9:a200:36ab:415e,,,24.0,,,0,0 days 00:00:57.857820988
526,2024-02-29 21:14:35.632272959,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:13.155338049
527,2024-02-29 21:14:35.633955002,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:42.032721043
528,2024-02-29 21:14:35.788953066,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.156680107
529,2024-02-29 21:14:35.789278030,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.155323028
530,2024-02-29 21:14:37.672229052,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:55.438605071
