,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time,dst_interarrival_time
4808,1712707308.887378,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4809,1712707308.887379,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4810,1712707308.88738,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4811,1712707308.887381,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,1.1920928955078125e-06,1.1920928955078125e-06
4820,1712707308.889205,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,0.001230001449584961,0.0018239021301269531
4821,1712707308.889206,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4822,1712707308.889207,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4823,1712707308.889207,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,0.0,0.0
4824,1712707308.889208,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,1.1920928955078125e-06,1.1920928955078125e-06
4825,1712707308.889209,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4826,1712707308.88921,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4827,1712707308.889211,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4828,1712707308.889212,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4829,1712707308.889213,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,1.1920928955078125e-06,1.1920928955078125e-06
4835,1712707308.891226,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,0.001580953598022461,0.002012968063354492
4836,1712707308.891227,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4837,1712707308.891228,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4838,1712707308.891229,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,1238.0,1230.0,,0,9.5367431640625e-07,9.5367431640625e-07
4839,1712707308.89123,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,727.0,719.0,,0,1.1920928955078125e-06,1.1920928955078125e-06
4842,1712707308.916958,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61113.0,32.0,24.0,,0,0.025421142578125,0.02572798728942871
4871,1712707309.672631,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,54065.0,54.0,46.0,lb._dns-sd._udp.attlocal.net.,0,0.0003249645233154297,0.7556729316711426
4872,1712707309.67785,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,49805.0,121.0,113.0,b._dns-sd._udp.0.1.168.192.in-addr.arpa.,0,0.005218982696533203,0.005218982696533203
4873,1712707309.68183,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,59805.0,121.0,113.0,lb._dns-sd._udp.0.1.168.192.in-addr.arpa.,0,0.003979921340942383,0.003979921340942383
5021,1712707312.671633,58.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,,,24.0,,,0,0.005769968032836914,2.9898030757904053
5026,1712707312.832937,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,35.0,27.0,,0,0.00628209114074707,0.16130399703979492
5027,1712707312.832941,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,31.0,23.0,,0,4.0531158447265625e-06,4.0531158447265625e-06
5028,1712707312.832942,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,35.0,27.0,,0,9.5367431640625e-07,9.5367431640625e-07
5031,1712707312.912097,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,357.0,349.0,,0,0.07864999771118164,0.07915496826171875
5033,1712707312.912875,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,284.0,276.0,,0,0.00011587142944335938,0.0007779598236083984
5035,1712707312.919969,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,31.0,23.0,,0,0.006919145584106445,0.007094144821166992
5159,1712707317.764688,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,35.0,27.0,,0,0.011451005935668945,4.844718933105469
5160,1712707317.787925,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,32.0,24.0,,0,0.023236989974975586,0.023236989974975586
5162,1712707317.901071,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,204.0,196.0,,0,0.10859298706054688,0.11314606666564941
5164,1712707317.933063,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,32.0,24.0,,0,0.03132510185241699,0.03199195861816406
5168,1712707318.030166,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,16399.0,110.0,102.0,spclient.wg.spotify.com.,1,0.007787942886352539,0.09710288047790527
5169,1712707318.030178,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,30347.0,98.0,90.0,spclient.wg.spotify.com.,1,1.2159347534179688e-05,1.2159347534179688e-05
5170,1712707318.030982,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,11589.0,147.0,139.0,spclient.wg.spotify.com.,1,0.0008039474487304688,0.0008039474487304688
5172,1712707318.044109,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,60819.0,1238.0,1230.0,,0,0.011718988418579102,0.01312708854675293
5178,1712707318.053058,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,60819.0,526.0,518.0,,0,0.005302906036376953,0.008948802947998047
5179,1712707318.053065,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,60819.0,129.0,121.0,,0,7.152557373046875e-06,7.152557373046875e-06
5181,1712707318.054019,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,60819.0,35.0,27.0,,0,0.000392913818359375,0.0009539127349853516
5183,1712707318.126267,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,60819.0,178.0,170.0,,0,0.041951894760131836,0.07224798202514648
5192,1712707318.140167,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,60819.0,35.0,27.0,,0,0.007035017013549805,0.013900041580200195
5193,1712707318.140181,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,60819.0,31.0,23.0,,0,1.4066696166992188e-05,1.4066696166992188e-05
5194,1712707318.140181,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,60819.0,31.0,23.0,,0,0.0,0.0
5195,1712707318.140181,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,60819.0,31.0,23.0,,0,0.0,0.0
5197,1712707318.235502,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,60819.0,43.0,35.0,,0,0.06750297546386719,0.0953209400177002
5199,1712707318.26545,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,60819.0,32.0,24.0,,0,0.028973102569580078,0.029947996139526367
5203,1712707320.245113,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,57024.0,72.0,64.0,edge-web.dual-gslb.spotify.com.,1,0.008661985397338867,1.9796628952026367
5205,1712707320.26032,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65033.0,32.0,0.0,,0,0.0065228939056396484,0.015207052230834961
5213,1712707320.400514,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,38.0,30.0,,0,0.0015549659729003906,0.14019393920898438
5214,1712707320.400515,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,39.0,31.0,,0,1.1920928955078125e-06,1.1920928955078125e-06
5217,1712707320.432413,6.0,2607:f8b0:4023:1004::5f,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65049.0,105.0,73.0,,0,0.02806711196899414,0.03189802169799805
5220,1712707320.457074,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65033.0,750.0,718.0,,0,0.02434396743774414,0.024660825729370117
5222,1712707320.459532,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,338.0,330.0,,0,0.0023081302642822266,0.0024580955505371094
5224,1712707320.46543,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,34.0,26.0,,0,0.005636930465698242,0.005897998809814453
5225,1712707320.473452,6.0,2607:f8b0:4023:1004::5f,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65049.0,32.0,0.0,,0,0.008022069931030273,0.008022069931030273
5227,1712707320.498626,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,1233.0,1225.0,,0,0.02496194839477539,0.02517390251159668
5228,1712707320.49864,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,976.0,968.0,,0,1.4066696166992188e-05,1.4066696166992188e-05
5231,1712707320.505446,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,34.0,26.0,,0,0.005131959915161133,0.006805896759033203
5235,1712707321.901604,6.0,2600:1901:1:3b2::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65022.0,32.0,0.0,,0,0.005975008010864258,1.39615797996521
5236,1712707321.948045,6.0,2600:1901:1:3b2::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65022.0,72.0,40.0,,0,0.046441078186035156,0.046441078186035156
5245,1712707323.492443,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65033.0,32.0,0.0,,0,0.005518198013305664,1.5443980693817139
5246,1712707323.566685,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65033.0,818.0,786.0,,0,0.07424187660217285,0.07424187660217285
5247,1712707323.566698,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65033.0,442.0,410.0,,0,1.3113021850585938e-05,1.3113021850585938e-05
5251,1712707323.595609,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65033.0,32.0,0.0,,0,0.004761934280395508,0.02891087532043457
5252,1712707323.595615,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65033.0,32.0,0.0,,0,5.9604644775390625e-06,5.9604644775390625e-06
5259,1712707323.788674,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,39.0,31.0,,0,0.0007610321044921875,0.19305920600891113
5263,1712707323.796749,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,39.0,31.0,,0,0.0050201416015625,0.00807499885559082
5264,1712707323.797727,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,34.0,26.0,,0,0.0009779930114746094,0.0009779930114746094
5268,1712707323.843806,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,76.0,68.0,,0,0.008907079696655273,0.04607892036437988
5270,1712707323.845049,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65033.0,750.0,718.0,,0,0.0009717941284179688,0.0012428760528564453
5272,1712707323.848871,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,34.0,26.0,,0,0.0037200450897216797,0.0038220882415771484
5273,1712707323.87393,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,57.0,49.0,,0,0.025058984756469727,0.025058984756469727
5274,1712707323.873932,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,1233.0,1225.0,,0,1.9073486328125e-06,1.9073486328125e-06
5275,1712707323.873932,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,1108.0,1100.0,,0,0.0,0.0
5278,1712707323.88083,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,34.0,26.0,,0,0.005393028259277344,0.006898164749145508
5297,1712707330.401166,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,39.0,31.0,,0,0.008108854293823242,6.520335912704468
5299,1712707330.459568,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,317.0,309.0,,0,0.05665397644042969,0.058402061462402344
5301,1712707330.466476,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,34.0,26.0,,0,0.005856037139892578,0.006907939910888672
5305,1712707332.504341,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65032.0,32.0,0.0,,0,0.010364770889282227,2.037864923477173
5310,1712707333.819887,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,53939.0,118.0,110.0,optimizationguide-pa.googleapis.com.,0,0.012132883071899414,1.3155460357666016
5311,1712707333.819899,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,11153.0,173.0,165.0,optimizationguide-pa.googleapis.com.,0,1.2159347534179688e-05,1.2159347534179688e-05
5312,1712707333.8199,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,20754.0,253.0,245.0,optimizationguide-pa.googleapis.com.,0,9.5367431640625e-07,9.5367431640625e-07
5315,1712707333.897026,17.0,2607:f8b0:4008:80a::200a,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,51854.0,1238.0,1230.0,,0,0.0735161304473877,0.07712602615356445
5316,1712707333.897833,17.0,2607:f8b0:4008:80a::200a,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,51854.0,787.0,779.0,,0,0.0008070468902587891,0.0008070468902587891
5317,1712707333.897835,17.0,2607:f8b0:4008:80a::200a,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,51854.0,235.0,227.0,,0,1.9073486328125e-06,1.9073486328125e-06
5321,1712707333.910071,17.0,2607:f8b0:4008:80a::200a,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,51854.0,32.0,24.0,,0,0.011765003204345703,0.012235879898071289
5322,1712707333.960015,17.0,2607:f8b0:4008:80a::200a,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,51854.0,128.0,120.0,,0,0.049944162368774414,0.049944162368774414
5323,1712707333.96003,17.0,2607:f8b0:4008:80a::200a,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,51854.0,37.0,29.0,,0,1.5020370483398438e-05,1.5020370483398438e-05
5325,1712707333.989043,17.0,2607:f8b0:4008:80a::200a,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,51854.0,354.0,346.0,,0,0.028129100799560547,0.02901291847229004
5326,1712707333.989894,17.0,2607:f8b0:4008:80a::200a,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,51854.0,215.0,207.0,,0,0.0008509159088134766,0.0008509159088134766
5329,1712707334.077576,17.0,2607:f8b0:4008:80a::200a,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,51854.0,32.0,24.0,,0,0.05965781211853027,0.08768200874328613
5359,1712707345.738383,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,54122.0,54.0,46.0,db._dns-sd._udp.attlocal.net.,0,2.4080276489257812e-05,11.660807132720947
5360,1712707345.745918,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,51009.0,122.0,114.0,db._dns-sd._udp.0.1.168.192.in-addr.arpa.,0,0.007534980773925781,0.007534980773925781
5375,1712707348.036625,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64192.0,1238.0,1230.0,,0,0.014388799667358398,2.2907068729400635
5385,1712707348.045119,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64192.0,526.0,518.0,,0,0.0063021183013916016,0.008494138717651367
5386,1712707348.045124,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64192.0,129.0,121.0,,0,5.0067901611328125e-06,5.0067901611328125e-06
5387,1712707348.045125,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64192.0,35.0,27.0,,0,9.5367431640625e-07,9.5367431640625e-07
5392,1712707348.389952,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64192.0,178.0,170.0,,0,0.004839897155761719,0.34482693672180176
5393,1712707348.389961,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64192.0,178.0,170.0,,0,9.059906005859375e-06,9.059906005859375e-06
5396,1712707348.421435,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64192.0,32.0,24.0,,0,0.03024911880493164,0.03147411346435547
5402,1712707351.090892,58.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,,,24.0,,,0,0.007179975509643555,2.669456958770752
5407,1712707351.956723,6.0,2600:1901:1:3b2::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65022.0,32.0,0.0,,0,0.006636857986450195,0.8658308982849121
5408,1712707352.003042,6.0,2600:1901:1:3b2::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65022.0,72.0,40.0,,0,0.046319007873535156,0.046319007873535156
5413,1712707352.176117,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,51253.0,53.0,45.0,b._dns-sd._udp.attlocal.net.,0,0.0032968521118164062,0.17307496070861816
5418,1712707352.537082,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,11345.0,152.0,144.0,www.google.com.,0,0.005884885787963867,0.3609650135040283
5419,1712707352.537087,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,5807.0,136.0,128.0,www.google.com.,0,5.0067901611328125e-06,5.0067901611328125e-06
5420,1712707352.541524,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,63262.0,65.0,57.0,www.google.com.,0,0.004436969757080078,0.004436969757080078
5425,1712707352.601528,17.0,2607:f8b0:4002:c11::93,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49370.0,1238.0,1230.0,,0,0.029043912887573242,0.06000399589538574
5426,1712707352.601548,17.0,2607:f8b0:4002:c11::93,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49370.0,1238.0,1230.0,,0,2.002716064453125e-05,2.002716064453125e-05
5427,1712707352.60155,17.0,2607:f8b0:4002:c11::93,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49370.0,1238.0,1230.0,,0,2.1457672119140625e-06,2.1457672119140625e-06
5428,1712707352.601552,17.0,2607:f8b0:4002:c11::93,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49370.0,1238.0,1230.0,,0,1.9073486328125e-06,1.9073486328125e-06
5429,1712707352.601553,17.0,2607:f8b0:4002:c11::93,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49370.0,923.0,915.0,,0,9.5367431640625e-07,9.5367431640625e-07
5432,1712707352.658658,17.0,2607:f8b0:4002:c11::93,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49370.0,949.0,941.0,,0,0.053997039794921875,0.057105064392089844
5433,1712707352.658672,17.0,2607:f8b0:4002:c11::93,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49370.0,129.0,121.0,,0,1.4066696166992188e-05,1.4066696166992188e-05
5435,1712707352.683675,17.0,2607:f8b0:4002:c11::93,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49370.0,32.0,24.0,,0,0.02413201332092285,0.02500295639038086
5441,1712707353.481259,6.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65028.0,32.0,0.0,,0,0.008650064468383789,0.797584056854248
5442,1712707353.481271,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65053.0,32.0,0.0,,0,1.1920928955078125e-05,1.1920928955078125e-05
5444,1712707353.908662,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65033.0,32.0,0.0,,0,0.009549140930175781,0.42739105224609375
5457,1712707354.236311,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,39.0,31.0,,0,0.00574803352355957,0.3276488780975342
5458,1712707354.236313,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,39.0,31.0,,0,2.1457672119140625e-06,2.1457672119140625e-06
5460,1712707354.279323,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65033.0,750.0,718.0,,0,0.04161715507507324,0.04300999641418457
5462,1712707354.298197,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,259.0,251.0,,0,0.018687009811401367,0.018873929977416992
5464,1712707354.305216,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,34.0,26.0,,0,0.006760120391845703,0.00701904296875
5465,1712707354.318286,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,1233.0,1225.0,,0,0.013069868087768555,0.013069868087768555
5466,1712707354.318292,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,947.0,939.0,,0,5.9604644775390625e-06,5.9604644775390625e-06
5469,1712707354.325323,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,56375.0,34.0,26.0,,0,0.00554203987121582,0.00703120231628418
5480,1712707356.204568,58.0,fe80::82ab:4dff:febf:19e1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,,,32.0,,,0,0.002338886260986328,1.8792448043823242
5489,1712707357.476778,6.0,2600:1901:1:3b2::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65022.0,32.0,0.0,,0,0.0017669200897216797,1.2722101211547852
5490,1712707357.481455,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,46654.0,112.0,104.0,apresolve.spotify.com.,1,0.0046770572662353516,0.0046770572662353516
5491,1712707357.481462,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,45077.0,75.0,67.0,apresolve.spotify.com.,1,6.9141387939453125e-06,6.9141387939453125e-06
5492,1712707357.481462,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,37206.0,63.0,55.0,apresolve.spotify.com.,1,0.0,0.0
5494,1712707357.490414,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49987.0,1238.0,1230.0,,0,0.008430004119873047,0.008951902389526367
5495,1712707357.491361,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49987.0,1238.0,1230.0,,0,0.0009469985961914062,0.0009469985961914062
5496,1712707357.491367,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49987.0,554.0,546.0,,0,6.198883056640625e-06,6.198883056640625e-06
5501,1712707357.500472,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65054.0,40.0,0.0,,0,0.00439000129699707,0.00910496711730957
5505,1712707357.508419,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65054.0,32.0,0.0,,0,0.0076999664306640625,0.007946968078613281
5507,1712707357.511524,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65054.0,1240.0,1208.0,,0,0.0029778480529785156,0.0031049251556396484
5508,1712707357.511532,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65054.0,1240.0,1208.0,,0,8.106231689453125e-06,8.106231689453125e-06
5509,1712707357.511533,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65054.0,1073.0,1041.0,,0,9.5367431640625e-07,9.5367431640625e-07
5512,1712707357.512422,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,49987.0,49.0,41.0,,0,0.0006949901580810547,0.0008890628814697266
