,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time,dst_interarrival_time
6186,1713822062.225139,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0001399517059326172,0.0001399517059326172
6187,1713822062.225212,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,7.319450378417969e-05,7.319450378417969e-05
6188,1713822062.225291,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,7.891654968261719e-05,7.891654968261719e-05
6189,1713822062.225293,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,1.9073486328125e-06,1.9073486328125e-06
6190,1713822062.225435,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00014209747314453125,0.00014209747314453125
6191,1713822062.23429,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.008854866027832031,0.008854866027832031
6192,1713822062.234362,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,7.200241088867188e-05,7.200241088867188e-05
6193,1713822062.234536,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00017404556274414062,0.00017404556274414062
6194,1713822062.234633,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,9.703636169433594e-05,9.703636169433594e-05
6195,1713822062.234643,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,1.0013580322265625e-05,1.0013580322265625e-05
6196,1713822062.234739,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,9.608268737792969e-05,9.608268737792969e-05
6197,1713822062.234797,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,5.793571472167969e-05,5.793571472167969e-05
6198,1713822062.234905,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00010800361633300781,0.00010800361633300781
6199,1713822062.238721,6.0,2600:1901:1:e71::,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,443.0,54540.0,32.0,0.0,,0,0.003815889358520508,0.03135395050048828
6200,1713822062.238752,6.0,2600:1901:1:e71::,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,443.0,54540.0,32.0,0.0,,0,3.0994415283203125e-05,3.0994415283203125e-05
6201,1713822062.255674,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0169219970703125,0.02076888084411621
6202,1713822062.257331,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0016570091247558594,0.0016570091247558594
6203,1713822062.257452,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00012111663818359375,0.00012111663818359375
6204,1713822062.257671,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00021910667419433594,0.00021910667419433594
6205,1713822062.269865,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.012193918228149414,0.012193918228149414
6206,1713822062.270012,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0001468658447265625,0.0001468658447265625
6207,1713822062.270237,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.000225067138671875,0.000225067138671875
6208,1713822062.270435,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00019812583923339844,0.00019812583923339844
6209,1713822062.270548,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00011301040649414062,0.00011301040649414062
6210,1713822062.282741,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.012192964553833008,0.012192964553833008
6211,1713822062.283057,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0003159046173095703,0.0003159046173095703
6212,1713822062.28344,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00038313865661621094,0.00038313865661621094
6213,1713822062.283691,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00025081634521484375,0.00025081634521484375
6214,1713822062.296835,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.01314401626586914,0.01314401626586914
6215,1713822062.311467,6.0,2600:1406:bc00:7::b81c:5108,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,443.0,54559.0,1460.0,1428.0,,0,0.014631986618041992,0.07271504402160645
6216,1713822062.312523,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0010559558868408203,0.015687942504882812
6217,1713822062.312921,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0003981590270996094,0.0003981590270996094
6218,1713822062.324804,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.011883020401000977,0.011883020401000977
6219,1713822062.325447,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0006430149078369141,0.0006430149078369141
6220,1713822062.349174,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.023726940155029297,0.023726940155029297
6221,1713822062.349523,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0003490447998046875,0.0003490447998046875
6222,1713822062.349609,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,8.58306884765625e-05,8.58306884765625e-05
6223,1713822062.349668,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,5.91278076171875e-05,5.91278076171875e-05
6224,1713822062.349834,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0001659393310546875,0.0001659393310546875
6225,1713822062.35006,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00022602081298828125,0.00022602081298828125
6226,1713822062.350168,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00010800361633300781,0.00010800361633300781
6227,1713822062.350737,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0005691051483154297,0.0005691051483154297
6228,1713822062.351048,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0003108978271484375,0.0003108978271484375
6229,1713822062.363786,6.0,2600:1406:bc00:7::b81c:5108,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,443.0,54559.0,1460.0,1428.0,,0,0.01273798942565918,0.05231904983520508
6230,1713822062.363804,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,1.811981201171875e-05,0.012756109237670898
6231,1713822062.364146,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0003418922424316406,0.0003418922424316406
6232,1713822062.36441,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0002639293670654297,0.0002639293670654297
6233,1713822062.364904,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0004940032958984375,0.0004940032958984375
6234,1713822062.37545,6.0,2600:1406:bc00:7::b81c:5108,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,443.0,54559.0,1460.0,1428.0,,0,0.010545969009399414,0.01166391372680664
6235,1713822062.376014,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0005640983581542969,0.011110067367553711
6236,1713822062.376224,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00021004676818847656,0.00021004676818847656
6237,1713822062.377572,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0013480186462402344,0.0013480186462402344
6238,1713822062.377977,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0004048347473144531,0.0004048347473144531
6239,1713822062.390731,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.012754201889038086,0.012754201889038086
6240,1713822062.391542,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0008108615875244141,0.0008108615875244141
6241,1713822062.392105,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0005631446838378906,0.0005631446838378906
6242,1713822062.392597,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0004918575286865234,0.0004918575286865234
6243,1713822062.393594,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0009970664978027344,0.0009970664978027344
6244,1713822062.393832,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00023794174194335938,0.00023794174194335938
6245,1713822062.394405,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0005729198455810547,0.0005729198455810547
6246,1713822062.395692,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.001287221908569336,0.001287221908569336
6247,1713822062.395813,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00012087821960449219,0.00012087821960449219
6248,1713822062.396053,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00024008750915527344,0.00024008750915527344
6249,1713822062.420097,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.024044036865234375,0.024044036865234375
6250,1713822062.420696,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.000598907470703125,0.000598907470703125
6251,1713822062.42072,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,2.4080276489257812e-05,2.4080276489257812e-05
6252,1713822062.421115,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0003948211669921875,0.0003948211669921875
6253,1713822062.421226,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00011110305786132812,0.00011110305786132812
6254,1713822062.421394,6.0,2600:1406:bc00:7::b81c:5108,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,443.0,54559.0,1460.0,1428.0,,0,0.00016808509826660156,0.0459442138671875
6255,1713822062.421725,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00033092498779296875,0.0004990100860595703
6256,1713822062.422114,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00038886070251464844,0.00038886070251464844
6257,1713822062.435758,6.0,2600:1406:bc00:7::b81c:5108,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,443.0,54559.0,1460.0,1428.0,,0,0.013644218444824219,0.014364004135131836
6258,1713822062.436015,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0002567768096923828,0.013900995254516602
6259,1713822062.436569,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0005540847778320312,0.0005540847778320312
6260,1713822062.436702,6.0,2600:1406:bc00:7::b81c:5108,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,443.0,54559.0,1460.0,1428.0,,0,0.00013303756713867188,0.0009438991546630859
6261,1713822062.437009,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0003070831298828125,0.0004401206970214844
6262,1713822062.437497,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0004878044128417969,0.0004878044128417969
6263,1713822062.43774,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00024318695068359375,0.00024318695068359375
6264,1713822062.437854,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00011396408081054688,0.00011396408081054688
6265,1713822062.438375,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0005209445953369141,0.0005209445953369141
6266,1713822062.439052,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0006771087646484375,0.0006771087646484375
6267,1713822062.450184,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.011132001876831055,0.011132001876831055
6268,1713822062.45038,6.0,2600:1406:bc00:7::b81c:5108,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,443.0,54559.0,1460.0,1428.0,,0,0.00019598007202148438,0.01367807388305664
6269,1713822062.450611,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00023102760314941406,0.00042700767517089844
6270,1713822062.450952,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0003409385681152344,0.0003409385681152344
6271,1713822062.451399,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0004470348358154297,0.0004470348358154297
6272,1713822062.451728,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00032901763916015625,0.00032901763916015625
6273,1713822062.451909,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00018095970153808594,0.00018095970153808594
6274,1713822062.464166,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:3b2::,54543.0,443.0,32.0,0.0,,0,0.012256860733032227,1.446422815322876
6275,1713822062.464243,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:3b2::,54543.0,443.0,32.0,0.0,,0,7.700920104980469e-05,7.700920104980469e-05
6276,1713822062.464702,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:3b2::,54543.0,443.0,32.0,0.0,,0,0.0004589557647705078,0.0004589557647705078
6277,1713822062.465568,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:3b2::,54543.0,443.0,32.0,0.0,,0,0.0008661746978759766,0.0008661746978759766
6278,1713822062.466289,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:3b2::,54543.0,443.0,32.0,0.0,,0,0.000720977783203125,0.000720977783203125
6279,1713822062.46707,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:3b2::,54543.0,443.0,32.0,0.0,,0,0.0007810592651367188,0.0007810592651367188
6280,1713822062.467853,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:3b2::,54543.0,443.0,32.0,0.0,,0,0.0007829666137695312,0.0007829666137695312
6281,1713822062.468408,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:e71::,54540.0,443.0,32.0,0.0,,0,0.0005550384521484375,1.418755054473877
6282,1713822062.469056,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:3b2::,54543.0,443.0,32.0,0.0,,0,0.0006477832794189453,0.0012028217315673828
6283,1713822062.469057,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:e71::,54540.0,443.0,32.0,0.0,,0,1.1920928955078125e-06,0.0006489753723144531
6284,1713822062.469216,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:e71::,54540.0,443.0,32.0,0.0,,0,0.0001590251922607422,0.0001590251922607422
6285,1713822062.470657,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1901:1:e71::,54540.0,443.0,32.0,0.0,,0,0.0014410018920898438,0.0014410018920898438
6286,1713822062.481318,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.010660886764526367,0.029408931732177734
6287,1713822062.482535,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.001216888427734375,0.001216888427734375
6288,1713822062.48255,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,1.5020370483398438e-05,1.5020370483398438e-05
6289,1713822062.482959,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00040912628173828125,0.00040912628173828125
6290,1713822062.482962,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,2.86102294921875e-06,2.86102294921875e-06
6291,1713822062.483162,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00020003318786621094,0.00020003318786621094
6292,1713822062.483223,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,6.103515625e-05,6.103515625e-05
6293,1713822062.483309,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,8.606910705566406e-05,8.606910705566406e-05
6294,1713822062.483336,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,2.6941299438476562e-05,2.6941299438476562e-05
6295,1713822062.483427,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,9.107589721679688e-05,9.107589721679688e-05
6296,1713822062.483429,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,1.9073486328125e-06,1.9073486328125e-06
6297,1713822062.483529,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00010013580322265625,0.00010013580322265625
6298,1713822062.486427,6.0,2600:1901:1:c36::,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,443.0,54529.0,32.0,0.0,,0,0.002897977828979492,0.03604698181152344
6299,1713822062.494528,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00810098648071289,0.010998964309692383
6300,1713822062.49477,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00024199485778808594,0.00024199485778808594
6301,1713822062.494888,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00011801719665527344,0.00011801719665527344
6302,1713822062.495247,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00035881996154785156,0.00035881996154785156
6303,1713822062.505683,6.0,2600:1901:1:e71::,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,443.0,54540.0,32.0,0.0,,0,0.010436058044433594,0.019255876541137695
6304,1713822062.50951,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0038270950317382812,0.014263153076171875
6305,1713822062.509642,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00013184547424316406,0.00013184547424316406
6306,1713822062.509993,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00035119056701660156,0.00035119056701660156
6307,1713822062.510115,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00012183189392089844,0.00012183189392089844
6308,1713822062.510383,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00026798248291015625,0.00026798248291015625
6309,1713822062.510621,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00023818016052246094,0.00023818016052246094
6310,1713822062.510876,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0002548694610595703,0.0002548694610595703
6311,1713822062.526171,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.015295028686523438,0.015295028686523438
6312,1713822062.535481,58.0,fe80::f27b:65ff:feab:e1c2,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,,,32.0,,,0,0.009310007095336914,0.029798030853271484
6313,1713822062.535603,58.0,fe80::1467:4d95:de22:5015,fe80::f27b:65ff:feab:e1c2,,,24.0,,,0,0.0001220703125,4.095641136169434
6314,1713822062.542546,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.0069429874420166016,0.016375064849853516
6315,1713822062.54276,6.0,2603:8000:b9f0:30a0:d1b2:cc66:8f1b:b1fb,2600:1406:bc00:7::b81c:5108,54559.0,443.0,32.0,0.0,,0,0.00021386146545410156,0.00021386146545410156
